ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Site Name,Discount,Additional Discounts,Feedback
"HP 255 G8 Laptop 3K9U1PA (AMD Ryzen 3-3300/4GB Ram/ 1TB HDD/ 15.6"" (39.6cm) HD/ Windows 10 Home / Dark Ash Black / 1 Year Warranty)",5.1,0,0,"26,900","35,530",Amazon,32% off,Flat INR 500 Off on SBI Cards,Positive
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.65Kg), 82H801L7IN",4.2,0,0,"39,200","64,490",Amazon,37% off,10% Off on SBI Credit Cards,Positive
"AVITA SATUS ULTIMUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",3.6,0,0,"20,990","29,990",Amazon,24% off,Flat INR 1500 Off on SBICards,Positive
"Lenovo ThinkBook 15 Intel 11th Gen Core i5 15.6""(39.62 cm)FHD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office H&S 2021/Iris® Xe Graphics/Backlit/Mineral Grey/1.7 Kg) 20VEA0YSIH",3.9,0,0,"59,940","78,900",Amazon,26% off,10% Off on SBI Credit Cards,Positive
"ASUS TUF Gaming A15, 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 5 4600H, 4GB NVIDIA GeForce GTX 1650, Gaming Laptop (8GB/512GB SSD/Windows 11/Black/2.3 Kg), FA506IHRB-HN079W",4,0,0,"55,990","76,990",Amazon,10% off,Flat INR 2000 Off on SBICards,Positive
"Lenovo Ideapad Gaming 3 AMD Ryzen 5 5600H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/4GB NVIDIA RTX 3050/120Hz/Win 11/Office 2021/Backlit/3months Game Pass/Shadow Black/2.25Kg), 82K201ULIN",5,0,0,"69,900","1,03,490",Amazon,37% off,Flat INR 500 Off on SBI Cards,Positive
"Acer Extensa Intel Core i3 11th Gen Intel Core i3 15.6"" (39.6 cms) Laptop - (8 GB/512 GB SSD/Windows 11 Home/Intel UHD Graphics /1.7Kg/Black) EX215-54",3.8,0,0,"33,290","41,999",Amazon,28% off,Save extra with No Cost EMI,Positive
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 14"" (35.56cm) FHD IPS Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/2Yr Warranty/3months Game Pass/Arctic Grey/1.41Kg), 82H701DMIN",4.2,139,17,"41,490","69,790",Amazon,21% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS ASUS VivoBook 15 (2021), 15.6"" (39.62 cms) HD, AMD Ryzen 3-3250U, Thin and Light Laptop (8GB/256GB SSD/Windows 11/Integrated Graphics/Silver/1.8 kg), M515DA-BR322WS",3.4,0,0,"31,900","46,990",Amazon,21% off,Save extra with No Cost EMI,Positive
"Acer Aspire 3 AMD 3020e Dual core Processor 14 inches (35.5 cm) HD Display Laptop (4GB DDR4 RAM / 1TB HDD / Windows 11 Home/ Black /Narrow Bezel / 1.9 Kg, A314-22)",3,0,0,"23,990","34,999",Amazon,29% off,Flat INR 2000 Off on SBICards,Positive
"ASUS VivoBook 14 (2021), AMD Ryzen 3 3250U, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB/256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.6 Kg), M415DA-EK322TS",4,0,0,"34,990","46,990",Amazon,26% off,Flat INR 500 Off on SBI Cards,Positive
"Hp 15S 11Th Gen Intel Core I5 15.6 Inches Fhd Anti-Glare Display Laptop (8Gb Ram/512Gb Ssd Micro-Edge/Iris Xe Graphics/Backlit Keyboard/Windows 11 Home/Alexa/Dual Speakers/Mso, 15S- Fq4021Tu, 1.69Kg)",4.1,0,0,"55,300","70,171",Amazon,20% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad 3 11th Gen Intel Core i5 14"" FHD Thin & Light Laptop (16GB/512 GB SSD/Windows 11/ Backlit/Fingerprint Reader/2 Yr Warranty/3months Xbox Game Pass/Arctic Grey/1.41Kg), 82H7016KIN",4.1,0,0,"61,750","69,500",Amazon,46% off,Flat INR 500 Off on SBI Cards,Positive
"Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Windows 10/Backlit Keyboard/Onyx Black/2.2Kg), 81Y401APIN",4.1,0,0,"53,490","85,290",Amazon,33% off,10% Off on SBI Credit Cards,Positive
"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-11400H 11th Gen, RTX 3050 4GB Graphics, Gaming Laptop (8GB/512GB SSD/Windows 11/Office 2021/Black/2.3 kg), FX506HC-HN089WS",0,0,0,"70,990","89,990",Amazon,48% off,Flat INR 500 Off on SBI Cards,Negative
"HP NB 255 G8 Laptop ( Athlon P-3050 U HD/ 15.6 inch HD (39.6 cms) /4GB RAM DDR4 /1TB HDD / DOS )One Year Warranty, 6V2R7PA )",0,2809,318,"25,999","29,043",Amazon,38% off,Flat INR 500 Off on SBI Cards,Negative
"Dell 15 (2021) AMD Ryzen 3-3250U Laptop, 8GB, 256GB SSD, Windows 10 + MS Office, Radeon Graphics, 15.6 inches(39cm) FHD Display, Soft Mint Color (Inspiron 3505, D560618WIN9SE), 1.83kg",4.2,0,0,"39,490","52,283",Amazon,23% off,10% Off on SBI Credit Cards,Positive
"ASUS Vivobook 15, 15.6-inch (39.62 cms) FHD, AMD Ryzen 5 3500U, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), M515DA-BQ512WS, Transparent Silver",3.8,0,0,"40,800","57,990",Amazon,42% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN",3.5,0,0,"57,990","82,490",Amazon,37% off,10% Off on SBI Credit Cards,Positive
Acer Aspire 3 Laptop Intel Core i5 11th Gen - (Windows 11 Home/MS Office/16GB/512GB SSD) A315-58 39.6 cm (15.6 Inch) FHD Display 1.7 Kg,3.6,113,21,"52,990","66,999",Amazon,80% off,10% Off on SBI Credit Cards,Positive
Acer Extensa Laptop Intel Core I3 11th Gen - (Windows 11 Home/8 GB/256GB SSD) EX215-54 with 39.6 cm (15.6 Inches) FHD Display / 1.7 Kgs,5,82,14,"32,990","51,999",Amazon,71% off,No Discounts,Positive
"HP 250 G8 10th Gen Intel Core i3 15.6 inches FHD, IPS, Anti-Glare Display Notebook PC (8GB RAM/512GB SSD/Windows 10/Dark Ash Silver/1.74 Kg) -53L45PA",2.8,0,0,"34,990","58,484.16",Amazon,13% off,No Discounts,Positive
"Acer Aspire 3 Laptop (AMD 3020e Dual-Core Processor/Win11 Home/4 GB/256GB SSD/1.9kgs) 35.56 cm (14-Inch) HD Display, A314-22",3,0,0,"24,490","34,999",Amazon,11% off,10% Off on SBI Credit Cards,Positive
Mi Notebook Ultra 3.2K Resolution Display Intel Core I5-11300H 11Th Gen 15.6 Inches Thin Light Laptop(16Gb/512Gb Ssd/Iris Xe Graphics/Windows 11 Home/Ms Office 21/Backlit Kb/Fingerprint Sensor/1.7Kg),4.2,0,0,"59,990","76,999",Amazon,30% off,Flat INR 500 Off on SBI Cards,Positive
"Lenovo Legion 5 AMD Ryzen 5 4600H 15.6"" (39.62 cm) FHD IPS Gaming Laptop (8GB/1TB HDD + 256GB SSD/4GB NVIDIA GTX 1650/120Hz Refresh/Windows 10/Backlit Keyboard/Phantom Black/2.3Kg), 82B500BHIN",4.5,889,173,"54,990","93,690",Amazon,26% off,Flat INR 500 Off on SBICards,Positive
"ASUS VivoBook 15 (2021) Intel Core i3-10110U 10th Gen, 15.6""(39.62cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD/Windows 10/Office 2019/Slate Grey/1.8 Kg), X515FA-EJ311TS",3.3,0,0,"30,990","49,990",Amazon,14% off,10% Off on SBI Credit Cards,Positive
"HP 250 G7 Commercial Laptop (10th Gen Intel Core i5, 8GB RAM, 1TB HDD, Windows 10), 1S5F9PA - for Small and Medium Business",3.6,84,15,"39,990","54,786",Amazon,34% off,Flat INR 500 Off on SBI Cards,Positive
"HP 250 G8 Laptop (11th Gen Intel Core i3-1115G4/8GB DDR4 Ram / 512GB SSD/Windows 10/39.62 cm (15.6 inch) HD/Intel UHD Graphics) 42V68PA (Dark Ash Silver, 1.74 kg)",4,0,0,"36,790","46,601",Amazon,13% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01H9IN",4.2,0,0,"62,700","1,01,390",Amazon,22% off,Flat INR 2250 Off on SBICards,Positive
"Acer Aspire 5 A515-56(53Y6) Thin and Light Laptop (Silver)| 15.6""(39cm) Full HD Display| 11th Gen Intel Core i5-1135G7 Processor| 8GB DDR4| 1TB HDD|HD Webcam| WiFi 6| Windows 11 Home | MS Office",3.7,0,0,"45,990","65,999",Amazon,23% off,10% Off on SBI Credit Cards,Positive
"Acer Aspire 5 Thin & Light Laptop Intel Core i5 11th Gen (Windows 11 Home/MS Office /8GB/512GB SSD) A514-54 with 35.5cm (14"") Full HD Display /1.45 kgs",3.7,0,0,"47,990","62,999",Amazon,37% off,No Discounts,Positive
"Acer Aspire Vero AV15-51-5155 Green Laptop | 15.6"" FHD IPS Display | 11th Gen Intel Core i5-1155G7 | 16GB DDR4 | 512GB SSD | Wi-Fi 6 | PCR Materials | Windows 11 Home | Fingerprint Reader | MS Office",4.5,0,0,"58,990","79,999",Amazon,21% off,Save extra with No Cost EMI,Positive
"ASUS VivoBook 15 (2021) Intel Core i3-10110U 10th Gen, 15.6""(39.62cms) FHD Thin and Light Laptop (8GB RAM/1TB HDD/Windows 10/Office 2019/Slate Grey/1.8 Kg), X515FA-EJ311TS",3.3,0,0,"30,990","49,990",Amazon,17% off,10% Off on SBI Credit Cards,Positive
"HP 250 G7 Commercial Laptop (10th Gen Intel Core i5, 8GB RAM, 1TB HDD, Windows 10), 1S5F9PA - for Small and Medium Business",3.6,0,0,"39,990","54,786",Amazon,27% off,10% Off on SBI Credit Cards,Positive
"HP 250 G8 Laptop (11th Gen Intel Core i3-1115G4/8GB DDR4 Ram / 512GB SSD/Windows 10/39.62 cm (15.6 inch) HD/Intel UHD Graphics) 42V68PA (Dark Ash Silver, 1.74 kg)",4,144,21,"36,790","46,601",Amazon,36% off,No Discounts,Positive
"Lenovo IdeaPad Slim 1 Intel Celeron N4020 11.6"" (29.46cm) HD Thin & Light Laptop (4GB/256 GB SSD/Windows 10/MS Office/Platinum Grey/1.2Kg), 81VT0071IN",4,0,0,"24,300","29,990",Amazon,20% off,10% Off on SBI Credit Cards,Positive
"Dell Inspiron 3521 Laptop, Intel PQC-N5030, Win 11 + MSO'21, 8Gb GDDR4, 256Gb SSD, 15.6"" (39.62Cms) HD Anti-Glare (D560756Win9Be, 1.61Kgs)",4.1,0,0,"33,290","43,494",Amazon,40% off,Flat INR 500 Off on SBI Cards,Positive
"(Renewed) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/500 GB HDD/12.5"" (31.8 cm)/Windows 10 Pro/MS Office/WiFi/Bluetooth 4.0/Webcam/Intel HD Graphics)",0,0,0,"22,198","89,999",Amazon,25% off,10% Off on SBI Credit Cards,Negative
"Acer Aspire 5 Thin & Light Laptop Intel Core i5 11th Gen (Windows 11 Home/MS Office /8GB/512GB SSD) A514-54 with 35.5cm (14"") Full HD Display /1.45 kgs",3.7,901,128,"47,990","62,999",Amazon,15% off,Save extra with No Cost EMI,Positive
"Lenovo ThinkBook 15 AMD Ryzen 3 5300U 15.6"" (39.62cm) FHD 220 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11/MS Office/Mineral Grey/1.7 Kg), 21A4A09TIH",5,0,0,"41,990","70,650",Amazon,14% off,Save extra with No Cost EMI,Positive
"Acer Aspire 3 AMD Ryzen 5 3500U Processor 15.6"" (39.6 cms) Full HD Laptop - (8 GB/512 GB SSD/Windows 11 Home/AMD Radeon Vega8 Mobile Graphics/1.9Kg/Silver) A315-23",4,0,0,"39,990","52,999",Amazon,29% off,10% Off on SBI Credit Cards,Positive
"Dell Inspiron 3511 Laptop, Intel i3-1115G4, 8GB DDR4 & 512GB SSD, Win 11 + MSO'21, 15.6"" (39.62Cms) FHD WVA AG, Carbon Black (D560801WIN9B, 1.8Kgs)",4.5,0,0,"41,299","58,229",Amazon,30% off,Flat INR 500 Off on SBI Cards,Positive
Lenovo Ideapad Slim 3 11Th Gen Intel Core I3 14 Inches Fhd Ips Laptop (8Gb/512Gb Ssd/Windows 11 Home/Office 2021/Backlit Kb/Fingerprint/2 Year Warranty/3 Month Game Pass/Arctic Grey/1.41Kg) 82H701Dkin,4.2,0,0,"41,990","67,790",Amazon,34% off,Flat INR 2000 Off on SBICards,Positive
"MSI Modern 14, AMD Ryzen 5-5500U, 14""(35cm) FHD IPS-Level Panel Laptop (8GB/256GB NVMe SSD/Windows 10 Home/Radeon Graphics/Carbon Grey/1.3Kg), B5M-045IN",4,113,21,"42,490","67,990",Amazon,,Save extra with No Cost EMI,Positive
"ASUS ZenBook 13 OLED (2021), 13.3"" (33.78 cms) FHD OLED, Intel Evo Core i5-1135G7 11th Gen, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Iris Xe Graphics/Office 2021/Grey/1.14 Kg), UX325EA-KG502WS",4.2,0,0,"60,500","86,990",Amazon,30% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS VivoBook 14 (2021), 14-inch (35.56 cm) FHD, Intel Core i5-1035G1 10th Gen, Thin and Light Laptop (8GB/1TB HDD/Office 2021/Windows 11/Integrated Graphics/Silver/1.6 kg), X415JA-EB501WS",3.2,0,0,"39,990","61,990",Amazon,18% off,10% Off on SBI Credit Cards,Positive
"ASUS VivoBook 14 (2021), Intel Core i5-1035G1 10th Gen, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB/512GB SSD/Office 2021/Windows 11/Integrated Graphics/Silver/1.6 Kg), X415JA-EB521WS",3,0,0,"46,990","64,990",Amazon,24% off,Flat INR 500 Off on SBI Cards,Positive
"Lenovo IdeaPad Slim 3 Intel Core i3 10th Gen 15.6"" (39.62cm) HD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.85Kg), 81WE01QLIN",4.1,0,0,"36,100","61,490",Amazon,26% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS VivoBook 14 (2021), Intel Core i3-1115G4 11th Gen, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB/256GB SSD/Office 2021/Windows 11/Integrated Graphics/Silver/1.6 Kg), X415EA-EK342WS",4.1,0,0,"37,980","49,999",Amazon,28% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS VivoBook 17, Intel Core i5-1135G7 11th Gen, 17.3"" (43.94 cms) FHD, Laptop (16GB/512GB SSD/Windows 11/Office 2021/Integrated Graphics/Transparent Silver/2.3 kg), X712EA-AU521WS",3.9,108,15,"51,990","85,990",Amazon,30% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 14"" (35.56cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.41Kg), 82H701DNIN",4.1,0,0,"39,490","61,390",Amazon,43% off,10% Off on SBI Credit Cards,Positive
"Dell Inspiron 5518 Laptop, Intel i5-11320H, 8GB DDR4 & 512GB SSD, Win 11 + MSO'21, NVIDIA MX450 2GB GDDR5, 15.6"" (39.62Cms) FHD WVA AG 250 nits, Platinum Silver (D560862WIN9S, 1.64Kgs)",3.8,889,173,"66,750","89,902",Amazon,35% off,Flat INR 500 Off on SBI Cards,Positive
"Acer Aspire 5 Thin & Light Laptop Intel Core i5 11th Gen (Windows 11 Home/MS Office /8GB/512GB SSD) A514-54 with 35.5cm (14"") Full HD Display with Backlit Keyboard/1.45 kgs",3.7,0,0,"50,990","63,999",Amazon,31% off,No Discounts,Positive
"Acer Aspire Vero AV15-51-5155 Green Laptop | 15.6"" FHD IPS Display | 11th Gen Intel Core i5-1155G7 | 8GB DDR4 | 512GB SSD | Wi-Fi 6 | PCR Materials | Windows 11 Home | Fingerprint Reader | MS Office",4.5,84,15,"56,290","79,999",Amazon,30% off,10% Off on SBI Credit Cards,Positive
"ASUS VivoBook 14 (2021), Intel Core i3-1115G4 11th Gen, 14-inch (35.56 cms) FHD Thin and Light Laptop (8GB/256GB SSD/Office 2021/Windows 11/Integrated Graphics/Silver/1.6 Kg), X415EA-EK342WS",4.1,0,0,"37,980","49,999",Amazon,24% off,Flat INR 2250 Off on SBICards,Positive
"ASUS VivoBook 17, Intel Core i5-1135G7 11th Gen, 17.3"" (43.94 cms) FHD, Laptop (16GB/512GB SSD/Windows 11/Office 2021/Integrated Graphics/Transparent Silver/2.3 kg), X712EA-AU521WS",3.9,0,0,"51,990","85,990",Amazon,43% off,10% Off on SBI Credit Cards,Positive
Lenovo E41-55 AMD 14-inch (35.56cm) HD Thin and Light Laptop (AMD Athlon Pro 3045B / 8GB RAM/ 256 SSD/Windows 11 /MS-Office/Integrated AMD Radeon Graphics/Iron Grey/ 1.59 kg),5,0,0,"27,999","67,890",Amazon,55% off,10% Off on SBI Credit Cards,Positive
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800LGIN",4.2,0,0,"37,570","59,890",Amazon,48% off,Flat INR 500 Off on SBI Cards,Positive
"Acer Nitro 5 Gaming Laptop/ 11th Gen Intel Core i5-11400H Processor 6 core/ 15.6""(39.6cms) FHD 144 Hz Display (8GB/512GB SSD/GTX 1650 Graphics/Windows 11 Home/RGB), AN515-57 + Xbox Game Pass Ultimate",4,0,0,"60,990","99,999",Amazon,24% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS Vivobook 14, 14-inch (35.56 cms) FHD, Intel Core i3-1115G4 11th Gen, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Silver/1.6 Kg), X415EA-EB322WS, Transparent Silver",4.5,0,0,"36,490","55,990",Amazon,41% off,10% Off on SBI Credit Cards,Positive
"Dell New Inspiron 3525 Laptop, AMD Ryzen7-5825U, Win11 + Office'21, 8GB GDDR4, 512GB SSD, Radeon Graphics, 15.6"" (39.62Cms) FHD WVA AG 120Hz 250 nits, Backlit KB (D560782WIN9S, 1.68Kgs)",0,0,0,"60,490","85,551",Amazon,20% off,10% Off on SBI Credit Cards,Negative
"Lenovo IdeaPad Slim 3 Intel Core i3 10th Gen 15.6"" (39.62cm) HD Thin and Light Laptop (8GB/1TB HDD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.7Kg), 81WB01BCIN",3.6,144,21,"32,490","57,290",Amazon,27% off,10% Off on SBI Credit Cards,Positive
"Acer Extensa 15 11th Gen Intel Core i3 15.6"" (39.6 cms) Laptop - (4 GB/1TB HDD/Windows 11 Home/Intel UHD Graphics /1.7Kg/Black) EX215-54",1.8,0,0,"32,599","38,500",Amazon,30% off,10% Off on SBI Credit Cards,Negative
Acer Aspire 3 11th Generation Intel Core i5-1135G7 15.6-inch (39.6 cms) Full HD Laptop - (8 GB/512GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-58,4,0,0,"47,990","61,999",Amazon,15% off,10% Off on SBI Credit Cards,Positive
"Lenovo Ideapad Gaming 3 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit Keyboard/3months Game Pass/Shadow Black/2.25Kg), 82K200X2IN",4.4,0,0,"82,750","89,500",Amazon,38% off,No Discounts,Positive
"HP Victus AMD Ryzen 7 5800H,16.1-inch(40.9 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/144 Hz/7ms Response Time/GTX 1650 4GB Graphics/Backlit KB/Xbox Game Pass(30 Days)/Win 11/MSO),16-e0650ax,Mica Silver",5,0,0,"69,990","86,547",Amazon,21% off,10% Off on SBI Credit Cards,Positive
"ASUS ASUS VivoBook 15 (2021), 15.6"" (39.62 cms) HD, AMD Ryzen 3-3250U, Thin and Light Laptop (8GB/256GB SSD/Windows 11/Integrated Graphics/Silver/1.8 kg), M515DA-BR322WS",3.4,0,0,"31,900","46,990",Amazon,68% off,10% Off on SBI Credit Cards,Positive
"(Renewed) HP Chromebook 11A G6 EE 11.6 inches HD Chromebook (AMD A4-9120C/4GB/16GB eMMC/Chrome OS 64/AMD Radeon R4 Graphics),Delicate Orange - 6QG64PA, 1.27Kg",2.7,0,0,"13,999","89,999",Amazon,33% off,10% Off on SBI Credit Cards,Positive
"HP Chromebook 14 Intel Celeron N4020-4GB SDRAM/64GB eMMC + 256GB Expandable Storage 14inch(35.6 cm) Thin & Light Touchscreen Laptop (Chrome OS/B&O/Google Assistant/BL Keyboard/1.46 kg),14a-na0002TU",3.8,0,0,"28,000","32,684",Amazon,26% off,Flat INR 500 Off on SBI Cards,Positive
"HP Victus AMD Ryzen 7 5800H, 16.1-inch(40.9 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/144 Hz/GeForce RTX 3050 4GB Graphics/Backlit KB/Win 11/Xbox Game Pass(30 Days)/MSO 2021),16-e0305ax, Mica Silver",5,83,10,"74,990","92,395",Amazon,28% off,10% Off on SBI Credit Cards,Positive
(Renewed) Lenovo ThinkPad X260 High Performance 12.5 inch IPS Panel 1.5kg Laptop (Core i5 6300U/8 GB DDR4 RAM/256 GB SSD/Windows 10 Pro/Office 2019/Webcam/USB 3.0/SIM/BT/Integrated Graphics),3.3,260,54,"19,590","1,29,000",Amazon,33% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS Vivobook 15, 15.6-inch (39.62 cms) FHD, Intel Core i7-1065G7 10th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Plus Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515JA-EJ701WS",4.2,0,0,"56,690","80,990",Amazon,32% off,No Discounts,Positive
"ASUS VivoBook 14 (2021), 14-inch (35.56 cm) HD, Intel Core i3-1005G1 10th Gen, Thin and Light Laptop (8GB/1TB HDD/Windows 11/Integrated Graphics/Grey/1.6 kg), X415JA-BV301W",3.2,0,0,"27,990","43,990",Amazon,21% off,No Discounts,Positive
"Acer Nitro 5 Gaming Laptop/ 11th Gen Intel Core i5-11400H Processor 6 core/ 15.6""(39.6cms) FHD 144 Hz Display (8GB/512GB SSD/GTX 1650 Graphics/Windows 11 Home/RGB), AN515-57 + Xbox Game Pass Ultimate",4,0,0,"60,990","99,999",Amazon,25% off,Save extra with No Cost EMI,Positive
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.65Kg), 82H802FJIN",4.1,308,27,"38,990","66,590",Amazon,30% off,Save extra with No Cost EMI,Positive
"Acer Extensa Intel Core i5 15.6"" (39.6 cms) Laptop - (8 GB/512 GB SSD/Windows 11 Home/Intel Iris Xe Graphics /1.7Kg/Black) EX215-54",0,63,11,"45,990","57,999",Amazon,30% off,10% Off on SBI Credit Cards,Negative
"ASUS Vivobook 15, 15.6-inch (39.62 cms) FHD, Intel Core i7-1065G7 10th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Plus Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515JA-EJ701WS",4.2,0,0,"56,690","80,990",Amazon,23% off,10% Off on SBI Credit Cards,Positive
"Lenovo ThinkBook 15 Intel 11th Gen Core i3 15.6"" (39.62cm) FHD 220 nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11/MS Office/Mineral Grey/1.7 Kg), 20VEA0YPIH",3.8,210,29,"41,990","72,360",Amazon,20% off,10% Off on SBI Credit Cards,Positive
"HP 245 G8 AMD Ryzen 5 - 3500U 14 inch(35cm) Laptop (8GB RAM/1TB HDD/Windows 10 /Radeon Vega 8 Graphics/NO ODD) 365R8PA (1.52kg, Dark ash Silver)",3.6,0,0,"33,490","41,055",Amazon,35% off,10% Off on SBI Credit Cards,Positive
"MSI Gaming GF63 Thin, Intel 10th Gen. i5-10500H, 40CM FHD 60Hz Gaming Laptop (8GB/256GB NVMe SSD + 1TB HDD/Windows 10 Home/Nvidia GTX1650 MaxQ 4GB GDDR6/ Black/1.86Kg), 10SC-611IN",4,0,0,"57,990","76,990",Amazon,39% off,10% Off on SBI Credit Cards,Positive
"Lenovo E41-55 AMD 14-inch (35.56cm) HD Thin and Light Laptop (AMD Athlon Pro 3045B / 4GB RAM/ 1TB HDD/Windows 10 /Integrated AMD Radeon Graphics/Iron Grey/ 1.59 kg), 82FJ00ABIH",3.4,0,0,"22,999","37,000",Amazon,33% off,Flat INR 500 Off on SBI Cards,Positive
"HP 245 G8 AMD Ryzen 3 - 3300U 14 inches(35cm) Business Laptop 4GB RAM/1TB HDD/Windows 10 /1366 X 768 HD/Radeon Vega 8 Graphics/NO ODD (1.52kg, Dark Ash Silver) 2021 Model - 366C9PA",3.3,72,13,"32,490","35,130",Amazon,23% off,Flat INR 500 Off on SBI Cards,Positive
"Lenovo V15 Intel Celeron N4020 15.6 inches FHD Thin & Light Business Laptop (4GB/256GB SSD/Windows 10 Home/Iron Grey/1.85Kg), 82C30053IH",3.9,349,51,"25,490","41,625",Amazon,27% off,10% Off on SBI Credit Cards,Positive
"MSI Modern 14, Intel i3-1115G4, 14""(35cm) FHD IPS-Level 60Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Intel UHD Graphics/Carbon Grey/1.3Kg), B11MOU-862IN",3.5,0,0,"35,990","55,990",Amazon,33% off,No Discounts,Positive
"MSI Modern 14, Intel i3-1115G4, 14""(35cm) FHD IPS-Level 60Hz Panel Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Intel UHD Graphics/Carbon Grey/1.3Kg), B11MOU-862IN",3.5,249,33,"35,990","55,990",Amazon,4% off,Flat INR 500 Off on SBI Cards,Positive
Acer Aspire 3 Intel 11th Generation Core i3 Laptop 15.6-inch (39.6 cms) Full HD (1920x1080) Anti-Glare Display - (8 GB/512 GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-58,3.5,0,0,"37,490","52,999",Amazon,20% off,Flat INR 500 Off on SBI Cards,Positive
"ASUS Eeebook 14, 14-inch (35.56 cms) HD, Intel Pentium Silver N6000, Thin and Laptop (4GB/256GB SSD/Integrated Graphics/Windows 11/Office 2021/Black/1.3 kg), E410KA-BV121WS",0,0,0,"29,990","38,990",Amazon,22% off,10% Off on SBI Credit Cards,Negative
